alias_text	locale	normalized_alias	route_kind	target_code	priority	match_kind	is_blocked	source	comment
zhiyun камера	ru-RU	zhiyun камера	CATEGORY_LEAF	TECH.CAMERAS_DRONES	88	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_public_category_pack_v1_0_RU; golden_query:MIRRORLESS_CAMERA
moza камера	ru-RU	moza камера	CATEGORY_LEAF	TECH.CAMERAS_DRONES	88	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_public_category_pack_v1_0_RU; golden_query:MIRRORLESS_CAMERA
godox камера	ru-RU	godox камера	CATEGORY_LEAF	TECH.CAMERAS_DRONES	88	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_public_category_pack_v1_0_RU; golden_query:MIRRORLESS_CAMERA
aputure камера	ru-RU	aputure камера	CATEGORY_LEAF	TECH.CAMERAS_DRONES	88	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_public_category_pack_v1_0_RU; golden_query:MIRRORLESS_CAMERA
canon r50 kit 18-45	ru-RU	canon r50 kit 18-45	CATEGORY_LEAF	TECH.CAMERAS_DRONES	88	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_public_category_pack_v1_0_RU; golden_query:MIRRORLESS_CAMERA
sony zv-e10 ii vlog kit	ru-RU	sony zv-e10 ii vlog kit	CATEGORY_LEAF	TECH.CAMERAS_DRONES	88	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_public_category_pack_v1_0_RU; golden_query:MIRRORLESS_CAMERA
nikon z50ii kit	ru-RU	nikon z50ii kit	CATEGORY_LEAF	TECH.CAMERAS_DRONES	88	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_public_category_pack_v1_0_RU; golden_query:MIRRORLESS_CAMERA
fuji gfx 100s ii	ru-RU	fuji gfx 100s ii	CATEGORY_LEAF	TECH.CAMERAS_DRONES	88	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_public_category_pack_v1_0_RU; golden_query:MIRRORLESS_CAMERA
leica q3 камера	ru-RU	leica q3 камера	CATEGORY_LEAF	TECH.CAMERAS_DRONES	88	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_public_category_pack_v1_0_RU; golden_query:DIGITAL_CAMERA
dji osmo pocket 3 creator combo	ru-RU	dji osmo pocket 3 creator combo	CATEGORY_LEAF	TECH.CAMERAS_DRONES	88	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_public_category_pack_v1_0_RU; golden_query:ACTION_CAMERA
dji mavic 3 pro cine	ru-RU	dji mavic 3 pro cine	CATEGORY_LEAF	TECH.CAMERAS_DRONES	88	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_public_category_pack_v1_0_RU; golden_query:DRONE
dji avata 2 fly more	ru-RU	dji avata 2 fly more	CATEGORY_LEAF	TECH.CAMERAS_DRONES	88	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_public_category_pack_v1_0_RU; golden_query:DRONE
canon rf 24-70 2.8 l	ru-RU	canon rf 24-70 2.8 l	CATEGORY_LEAF	TECH.CAMERAS_DRONES	88	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_public_category_pack_v1_0_RU; golden_query:LENS
viltrox 75mm 1.2 fuji	ru-RU	viltrox 75mm 1.2 fuji	CATEGORY_LEAF	TECH.CAMERAS_DRONES	88	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_public_category_pack_v1_0_RU; golden_query:LENS
godox v1 вспышка canon	ru-RU	godox v1 вспышка canon	CATEGORY_LEAF	TECH.CAMERAS_DRONES	88	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_public_category_pack_v1_0_RU; golden_query:PHOTO_LIGHTING
manfrotto штатив с видео головой	ru-RU	manfrotto штатив с видео головой	CATEGORY_LEAF	TECH.CAMERAS_DRONES	88	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_public_category_pack_v1_0_RU; golden_query:TRIPOD
zhiyun crane 4 camera gimbal	ru-RU	zhiyun crane 4 camera gimbal	CATEGORY_LEAF	TECH.CAMERAS_DRONES	88	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_public_category_pack_v1_0_RU; golden_query:GIMBAL
бинокль 10x42 nikon	ru-RU	бинокль 10x42 nikon	CATEGORY_LEAF	TECH.CAMERAS_DRONES	88	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_public_category_pack_v1_0_RU; golden_query:BINOCULARS_TELESCOPE
фоторюкзак lowepro для камеры	ru-RU	фоторюкзак lowepro для камеры	CATEGORY_LEAF	TECH.CAMERAS_DRONES	88	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_public_category_pack_v1_0_RU; golden_query:CAMERA_ACCESSORY
экшн камера для мотоцикла	ru-RU	экшн камера для мотоцикла	CATEGORY_LEAF	TECH.CAMERAS_DRONES	88	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_public_category_pack_v1_0_RU; golden_query:ACTION_CAMERA
телескоп celestron 8se	ru-RU	телескоп celestron 8se	CATEGORY_LEAF	TECH.CAMERAS_DRONES	88	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_public_category_pack_v1_0_RU; golden_query:BINOCULARS_TELESCOPE
кольцевой свет для блогера	ru-RU	кольцевой свет для блогера	CATEGORY_LEAF	TECH.CAMERAS_DRONES	88	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_public_category_pack_v1_0_RU; golden_query:PHOTO_LIGHTING
видеокамера sony handycam	ru-RU	видеокамера sony handycam	CATEGORY_LEAF	TECH.CAMERAS_DRONES	90	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_type_coverage_delta_pack_v1_1_RU; type_coverage_alias:CAMCORDER
профессиональная видеокамера	ru-RU	профессиональная видеокамера	CATEGORY_LEAF	TECH.CAMERAS_DRONES	90	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_type_coverage_delta_pack_v1_1_RU; type_coverage_alias:CAMCORDER
камера для влога	ru-RU	камера для влога	CATEGORY_LEAF	TECH.CAMERAS_DRONES	90	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_type_coverage_delta_pack_v1_1_RU; type_coverage_alias:CAMCORDER
зеркалка canon	ru-RU	зеркалка canon	CATEGORY_LEAF	TECH.CAMERAS_DRONES	90	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_type_coverage_delta_pack_v1_1_RU; type_coverage_alias:DSLR_CAMERA
dslr nikon	ru-RU	dslr nikon	CATEGORY_LEAF	TECH.CAMERAS_DRONES	90	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_type_coverage_delta_pack_v1_1_RU; type_coverage_alias:DSLR_CAMERA
бленда объектива	ru-RU	бленда объектива	CATEGORY_LEAF	TECH.CAMERAS_DRONES	88	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_type_coverage_delta_pack_v1_1_RU; type_coverage_alias:LENS_HOOD
фильтр 67мм	ru-RU	фильтр 67мм	CATEGORY_LEAF	TECH.CAMERAS_DRONES	88	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_type_coverage_delta_pack_v1_1_RU; type_coverage_alias:FILTER
nd фильтр	ru-RU	nd фильтр	CATEGORY_LEAF	TECH.CAMERAS_DRONES	88	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_type_coverage_delta_pack_v1_1_RU; type_coverage_alias:ND_FILTER
uv фильтр	ru-RU	uv фильтр	CATEGORY_LEAF	TECH.CAMERAS_DRONES	88	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_type_coverage_delta_pack_v1_1_RU; type_coverage_alias:UV_FILTER
cpl фильтр	ru-RU	cpl фильтр	CATEGORY_LEAF	TECH.CAMERAS_DRONES	88	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_type_coverage_delta_pack_v1_1_RU; type_coverage_alias:CPL_FILTER
аккумулятор np-fz100	ru-RU	аккумулятор np-fz100	CATEGORY_LEAF	TECH.CAMERAS_DRONES	88	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_type_coverage_delta_pack_v1_1_RU; type_coverage_alias:CAMERA_BATTERY
зарядка для фотоаппарата	ru-RU	зарядка для фотоаппарата	CATEGORY_LEAF	TECH.CAMERAS_DRONES	88	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_type_coverage_delta_pack_v1_1_RU; type_coverage_alias:CAMERA_CHARGER
пульт спуска камеры	ru-RU	пульт спуска камеры	CATEGORY_LEAF	TECH.CAMERAS_DRONES	88	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_type_coverage_delta_pack_v1_1_RU; type_coverage_alias:CAMERA_REMOTE
накамерный микрофон	ru-RU	накамерный микрофон	CATEGORY_LEAF	TECH.CAMERAS_DRONES	88	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_type_coverage_delta_pack_v1_1_RU; type_coverage_alias:CAMERA_MICROPHONE
клетка smallrig	ru-RU	клетка smallrig	CATEGORY_LEAF	TECH.CAMERAS_DRONES	88	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_type_coverage_delta_pack_v1_1_RU; type_coverage_alias:CAMERA_CAGE_RIG
риг для камеры	ru-RU	риг для камеры	CATEGORY_LEAF	TECH.CAMERAS_DRONES	88	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_type_coverage_delta_pack_v1_1_RU; type_coverage_alias:CAMERA_CAGE_RIG
field monitor	ru-RU	field monitor	CATEGORY_LEAF	TECH.CAMERAS_DRONES	88	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_type_coverage_delta_pack_v1_1_RU; type_coverage_alias:CAMERA_MONITOR
накамерный монитор	ru-RU	накамерный монитор	CATEGORY_LEAF	TECH.CAMERAS_DRONES	88	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_type_coverage_delta_pack_v1_1_RU; type_coverage_alias:CAMERA_MONITOR
аккумулятор dji mavic	ru-RU	аккумулятор dji mavic	CATEGORY_LEAF	TECH.CAMERAS_DRONES	88	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_type_coverage_delta_pack_v1_1_RU; type_coverage_alias:DRONE_BATTERY
пропеллеры dji	ru-RU	пропеллеры dji	CATEGORY_LEAF	TECH.CAMERAS_DRONES	88	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_type_coverage_delta_pack_v1_1_RU; type_coverage_alias:DRONE_PROPELLER
пульт dji rc	ru-RU	пульт dji rc	CATEGORY_LEAF	TECH.CAMERAS_DRONES	88	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_type_coverage_delta_pack_v1_1_RU; type_coverage_alias:DRONE_REMOTE
dji goggles	ru-RU	dji goggles	CATEGORY_LEAF	TECH.CAMERAS_DRONES	88	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_type_coverage_delta_pack_v1_1_RU; type_coverage_alias:DRONE_GOGGLES
бинокль nikon	ru-RU	бинокль nikon	CATEGORY_LEAF	TECH.CAMERAS_DRONES	90	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_type_coverage_delta_pack_v1_1_RU; type_coverage_alias:BINOCULARS_TELESCOPE
телескоп celestron	ru-RU	телескоп celestron	CATEGORY_LEAF	TECH.CAMERAS_DRONES	90	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_type_coverage_delta_pack_v1_1_RU; type_coverage_alias:BINOCULARS_TELESCOPE
skywatcher	ru-RU	skywatcher	CATEGORY_LEAF	TECH.CAMERAS_DRONES	88	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_type_coverage_delta_pack_v1_1_RU; type_coverage_alias:SKY_WATCHER
скай вотчер	ru-RU	скай вотчер	CATEGORY_LEAF	TECH.CAMERAS_DRONES	88	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_type_coverage_delta_pack_v1_1_RU; type_coverage_alias:SKY_WATCHER
бушнелл	ru-RU	бушнелл	CATEGORY_LEAF	TECH.CAMERAS_DRONES	88	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_type_coverage_delta_pack_v1_1_RU; type_coverage_alias:BUSHNELL
meade telescope	ru-RU	meade telescope	CATEGORY_LEAF	TECH.CAMERAS_DRONES	88	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_type_coverage_delta_pack_v1_1_RU; type_coverage_alias:MEADE
телескоп meade	ru-RU	телескоп meade	CATEGORY_LEAF	TECH.CAMERAS_DRONES	88	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_type_coverage_delta_pack_v1_1_RU; type_coverage_alias:MEADE
vixen telescope	ru-RU	vixen telescope	CATEGORY_LEAF	TECH.CAMERAS_DRONES	88	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_type_coverage_delta_pack_v1_1_RU; type_coverage_alias:VIXEN
canon 5d mark iv body	ru-RU	canon 5d mark iv body	CATEGORY_LEAF	TECH.CAMERAS_DRONES	88	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_type_coverage_delta_pack_v1_1_RU; golden_delta:DSLR_CAMERA
зеркалка canon 90d	ru-RU	зеркалка canon 90d	CATEGORY_LEAF	TECH.CAMERAS_DRONES	88	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_type_coverage_delta_pack_v1_1_RU; golden_delta:DSLR_CAMERA
pentax k1 mark ii	ru-RU	pentax k1 mark ii	CATEGORY_LEAF	TECH.CAMERAS_DRONES	88	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_type_coverage_delta_pack_v1_1_RU; golden_delta:DSLR_CAMERA
sony handycam ax43	ru-RU	sony handycam ax43	CATEGORY_LEAF	TECH.CAMERAS_DRONES	88	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_type_coverage_delta_pack_v1_1_RU; golden_delta:CAMCORDER
canon vixia hf g70	ru-RU	canon vixia hf g70	CATEGORY_LEAF	TECH.CAMERAS_DRONES	88	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_type_coverage_delta_pack_v1_1_RU; golden_delta:CAMCORDER
panasonic hc x1500 видеокамера	ru-RU	panasonic hc x1500 видеокамера	CATEGORY_LEAF	TECH.CAMERAS_DRONES	88	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_type_coverage_delta_pack_v1_1_RU; golden_delta:CAMCORDER
dji osmo pocket 3	ru-RU	dji osmo pocket 3	CATEGORY_LEAF	TECH.CAMERAS_DRONES	88	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_type_coverage_delta_pack_v1_1_RU; golden_delta:CAMCORDER
аккумулятор np-fz100 sony	ru-RU	аккумулятор np-fz100 sony	CATEGORY_LEAF	TECH.CAMERAS_DRONES	88	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_type_coverage_delta_pack_v1_1_RU; golden_delta:CAMERA_ACCESSORY
lp-e6nh canon аккумулятор	ru-RU	lp-e6nh canon аккумулятор	CATEGORY_LEAF	TECH.CAMERAS_DRONES	88	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_type_coverage_delta_pack_v1_1_RU; golden_delta:CAMERA_ACCESSORY
nd фильтр 67мм	ru-RU	nd фильтр 67мм	CATEGORY_LEAF	TECH.CAMERAS_DRONES	88	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_type_coverage_delta_pack_v1_1_RU; golden_delta:CAMERA_ACCESSORY
uv фильтр для объектива	ru-RU	uv фильтр для объектива	CATEGORY_LEAF	TECH.CAMERAS_DRONES	88	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_type_coverage_delta_pack_v1_1_RU; golden_delta:CAMERA_ACCESSORY
smallrig cage sony a7 iv	ru-RU	smallrig cage sony a7 iv	CATEGORY_LEAF	TECH.CAMERAS_DRONES	88	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_type_coverage_delta_pack_v1_1_RU; golden_delta:CAMERA_ACCESSORY
rode videomic go ii для камеры	ru-RU	rode videomic go ii для камеры	CATEGORY_LEAF	TECH.CAMERAS_DRONES	88	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_type_coverage_delta_pack_v1_1_RU; golden_delta:CAMERA_ACCESSORY
atomos ninja v	ru-RU	atomos ninja v	CATEGORY_LEAF	TECH.CAMERAS_DRONES	88	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_type_coverage_delta_pack_v1_1_RU; golden_delta:CAMERA_ACCESSORY
dji mavic 3 battery	ru-RU	dji mavic 3 battery	CATEGORY_LEAF	TECH.CAMERAS_DRONES	88	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_type_coverage_delta_pack_v1_1_RU; golden_delta:CAMERA_ACCESSORY
dji goggles 3 fpv	ru-RU	dji goggles 3 fpv	CATEGORY_LEAF	TECH.CAMERAS_DRONES	88	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_type_coverage_delta_pack_v1_1_RU; golden_delta:CAMERA_ACCESSORY
sky watcher 200p	ru-RU	sky watcher 200p	CATEGORY_LEAF	TECH.CAMERAS_DRONES	88	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_type_coverage_delta_pack_v1_1_RU; golden_delta:BINOCULARS_TELESCOPE
nikon aculon a211 10x50	ru-RU	nikon aculon a211 10x50	CATEGORY_LEAF	TECH.CAMERAS_DRONES	88	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_type_coverage_delta_pack_v1_1_RU; golden_delta:BINOCULARS_TELESCOPE
бинокль bushnell 10x50	ru-RU	бинокль bushnell 10x50	CATEGORY_LEAF	TECH.CAMERAS_DRONES	88	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_type_coverage_delta_pack_v1_1_RU; golden_delta:BINOCULARS_TELESCOPE
подзорная труба celestron	ru-RU	подзорная труба celestron	CATEGORY_LEAF	TECH.CAMERAS_DRONES	88	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_type_coverage_delta_pack_v1_1_RU; golden_delta:BINOCULARS_TELESCOPE
веб камера logitech c920	ru-RU	веб камера logitech c920	CATEGORY_LEAF	TECH.COMPUTER_ACCESSORIES	96	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_type_coverage_delta_pack_v1_1_RU; golden_delta:boundary
камера видеонаблюдения xiaomi	ru-RU	камера видеонаблюдения xiaomi	CATEGORY_LEAF	TECH.SMART_HOME_SECURITY	96	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_type_coverage_delta_pack_v1_1_RU; golden_delta:boundary
видеорегистратор автомобильный 4k	ru-RU	видеорегистратор автомобильный 4k	CATEGORY_LEAF	TECH.CAR_ELECTRONICS_GPS	96	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_type_coverage_delta_pack_v1_1_RU; golden_delta:boundary
карта памяти sd 128gb	ru-RU	карта памяти sd 128gb	CATEGORY_LEAF	TECH.STORAGE_MEMORY	96	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_type_coverage_delta_pack_v1_1_RU; golden_delta:boundary
кабель hdmi для камеры	ru-RU	кабель hdmi для камеры	CATEGORY_LEAF	TECH.POWER_CHARGING_CABLES	96	EXACT	false	MANUAL	TECH_CAMERAS_DRONES_type_coverage_delta_pack_v1_1_RU; golden_delta:boundary
fight stick	ru-RU	fight stick	CATEGORY_LEAF	TECH.GAMING	86	EXACT	false	MANUAL	TECH_GAMING_public_category_pack_v1_0_RU; type_alias:GAME_CONTROLLER
gaming mouse	ru-RU	gaming mouse	CATEGORY_LEAF	TECH.GAMING	86	EXACT	false	MANUAL	TECH_GAMING_public_category_pack_v1_0_RU; type_alias:GAMING_MOUSE
gaming headset	ru-RU	gaming headset	CATEGORY_LEAF	TECH.GAMING	86	EXACT	false	MANUAL	TECH_GAMING_public_category_pack_v1_0_RU; type_alias:GAMING_HEADSET
arcade cabinet	ru-RU	arcade cabinet	CATEGORY_LEAF	TECH.GAMING	86	EXACT	false	MANUAL	TECH_GAMING_public_category_pack_v1_0_RU; type_alias:ARCADE_EQUIPMENT
pinball	ru-RU	pinball	CATEGORY_LEAF	TECH.GAMING	86	EXACT	false	MANUAL	TECH_GAMING_public_category_pack_v1_0_RU; type_alias:ARCADE_EQUIPMENT
ps 5	ru-RU	ps 5	CATEGORY_LEAF	TECH.GAMING	92	EXACT	false	MANUAL	TECH_GAMING_public_category_pack_v1_0_RU; type_alias:GAME_CONSOLE
плейстейшен 5	ru-RU	плейстейшен 5	CATEGORY_LEAF	TECH.GAMING	92	EXACT	false	MANUAL	TECH_GAMING_public_category_pack_v1_0_RU; type_alias:GAME_CONSOLE
иксбокс	ru-RU	иксбокс	CATEGORY_LEAF	TECH.GAMING	92	EXACT	false	MANUAL	TECH_GAMING_public_category_pack_v1_0_RU; type_alias:GAME_CONSOLE
нинтендо свитч	ru-RU	нинтендо свитч	CATEGORY_LEAF	TECH.GAMING	92	EXACT	false	MANUAL	TECH_GAMING_public_category_pack_v1_0_RU; type_alias:GAME_CONSOLE
steam deck	ru-RU	steam deck	CATEGORY_LEAF	TECH.GAMING	92	EXACT	false	MANUAL	TECH_GAMING_public_category_pack_v1_0_RU; type_alias:HANDHELD_CONSOLE
стим дек	ru-RU	стим дек	CATEGORY_LEAF	TECH.GAMING	92	EXACT	false	MANUAL	TECH_GAMING_public_category_pack_v1_0_RU; type_alias:HANDHELD_CONSOLE
rog ally	ru-RU	rog ally	CATEGORY_LEAF	TECH.GAMING	92	EXACT	false	MANUAL	TECH_GAMING_public_category_pack_v1_0_RU; type_alias:HANDHELD_CONSOLE
lenovo legion go	ru-RU	lenovo legion go	CATEGORY_LEAF	TECH.GAMING	92	EXACT	false	MANUAL	TECH_GAMING_public_category_pack_v1_0_RU; type_alias:HANDHELD_CONSOLE
портативная консоль	ru-RU	портативная консоль	CATEGORY_LEAF	TECH.GAMING	92	EXACT	false	MANUAL	TECH_GAMING_public_category_pack_v1_0_RU; type_alias:HANDHELD_CONSOLE
карманная консоль	ru-RU	карманная консоль	CATEGORY_LEAF	TECH.GAMING	92	EXACT	false	MANUAL	TECH_GAMING_public_category_pack_v1_0_RU; type_alias:HANDHELD_CONSOLE
vr шлем	ru-RU	vr шлем	CATEGORY_LEAF	TECH.GAMING	92	EXACT	false	MANUAL	TECH_GAMING_public_category_pack_v1_0_RU; type_alias:VR_HEADSET
vr гарнитура	ru-RU	vr гарнитура	CATEGORY_LEAF	TECH.GAMING	92	EXACT	false	MANUAL	TECH_GAMING_public_category_pack_v1_0_RU; type_alias:VR_HEADSET
очки виртуальной реальности	ru-RU	очки виртуальной реальности	CATEGORY_LEAF	TECH.GAMING	92	EXACT	false	MANUAL	TECH_GAMING_public_category_pack_v1_0_RU; type_alias:VR_HEADSET
meta quest	ru-RU	meta quest	CATEGORY_LEAF	TECH.GAMING	92	EXACT	false	MANUAL	TECH_GAMING_public_category_pack_v1_0_RU; type_alias:VR_HEADSET
oculus quest	ru-RU	oculus quest	CATEGORY_LEAF	TECH.GAMING	92	EXACT	false	MANUAL	TECH_GAMING_public_category_pack_v1_0_RU; type_alias:VR_HEADSET
ps vr2	ru-RU	ps vr2	CATEGORY_LEAF	TECH.GAMING	92	EXACT	false	MANUAL	TECH_GAMING_public_category_pack_v1_0_RU; type_alias:VR_HEADSET
psvr2	ru-RU	psvr2	CATEGORY_LEAF	TECH.GAMING	92	EXACT	false	MANUAL	TECH_GAMING_public_category_pack_v1_0_RU; type_alias:VR_HEADSET
джойстик	ru-RU	джойстик	CATEGORY_LEAF	TECH.GAMING	92	EXACT	false	MANUAL	TECH_GAMING_public_category_pack_v1_0_RU; type_alias:GAME_CONTROLLER
xbox controller	ru-RU	xbox controller	CATEGORY_LEAF	TECH.GAMING	92	EXACT	false	MANUAL	TECH_GAMING_public_category_pack_v1_0_RU; type_alias:GAME_CONTROLLER
pro controller	ru-RU	pro controller	CATEGORY_LEAF	TECH.GAMING	92	EXACT	false	MANUAL	TECH_GAMING_public_category_pack_v1_0_RU; type_alias:GAME_CONTROLLER
руль для игр	ru-RU	руль для игр	CATEGORY_LEAF	TECH.GAMING	92	EXACT	false	MANUAL	TECH_GAMING_public_category_pack_v1_0_RU; type_alias:GAME_CONTROLLER
flight stick	ru-RU	flight stick	CATEGORY_LEAF	TECH.GAMING	92	EXACT	false	MANUAL	TECH_GAMING_public_category_pack_v1_0_RU; type_alias:GAME_CONTROLLER
игровая клавиатура	ru-RU	игровая клавиатура	CATEGORY_LEAF	TECH.GAMING	92	EXACT	false	MANUAL	TECH_GAMING_public_category_pack_v1_0_RU; type_alias:GAMING_KEYBOARD
механическая клавиатура для игр	ru-RU	механическая клавиатура для игр	CATEGORY_LEAF	TECH.GAMING	92	EXACT	false	MANUAL	TECH_GAMING_public_category_pack_v1_0_RU; type_alias:GAMING_KEYBOARD
razer keyboard	ru-RU	razer keyboard	CATEGORY_LEAF	TECH.GAMING	92	EXACT	false	MANUAL	TECH_GAMING_public_category_pack_v1_0_RU; type_alias:GAMING_KEYBOARD
logitech g keyboard	ru-RU	logitech g keyboard	CATEGORY_LEAF	TECH.GAMING	92	EXACT	false	MANUAL	TECH_GAMING_public_category_pack_v1_0_RU; type_alias:GAMING_KEYBOARD
игровая мышь	ru-RU	игровая мышь	CATEGORY_LEAF	TECH.GAMING	92	EXACT	false	MANUAL	TECH_GAMING_public_category_pack_v1_0_RU; type_alias:GAMING_MOUSE
мышка для игр	ru-RU	мышка для игр	CATEGORY_LEAF	TECH.GAMING	92	EXACT	false	MANUAL	TECH_GAMING_public_category_pack_v1_0_RU; type_alias:GAMING_MOUSE
razer mouse	ru-RU	razer mouse	CATEGORY_LEAF	TECH.GAMING	92	EXACT	false	MANUAL	TECH_GAMING_public_category_pack_v1_0_RU; type_alias:GAMING_MOUSE
logitech g mouse	ru-RU	logitech g mouse	CATEGORY_LEAF	TECH.GAMING	92	EXACT	false	MANUAL	TECH_GAMING_public_category_pack_v1_0_RU; type_alias:GAMING_MOUSE
игровая гарнитура	ru-RU	игровая гарнитура	CATEGORY_LEAF	TECH.GAMING	92	EXACT	false	MANUAL	TECH_GAMING_public_category_pack_v1_0_RU; type_alias:GAMING_HEADSET
гарнитура для ps5	ru-RU	гарнитура для ps5	CATEGORY_LEAF	TECH.GAMING	92	EXACT	false	MANUAL	TECH_GAMING_public_category_pack_v1_0_RU; type_alias:GAMING_HEADSET
гарнитура xbox	ru-RU	гарнитура xbox	CATEGORY_LEAF	TECH.GAMING	92	EXACT	false	MANUAL	TECH_GAMING_public_category_pack_v1_0_RU; type_alias:GAMING_HEADSET
аксессуар для консоли	ru-RU	аксессуар для консоли	CATEGORY_LEAF	TECH.GAMING	92	EXACT	false	MANUAL	TECH_GAMING_public_category_pack_v1_0_RU; type_alias:CONSOLE_ACCESSORY
зарядная станция для геймпадов	ru-RU	зарядная станция для геймпадов	CATEGORY_LEAF	TECH.GAMING	92	EXACT	false	MANUAL	TECH_GAMING_public_category_pack_v1_0_RU; type_alias:CONSOLE_ACCESSORY
подставка для ps5	ru-RU	подставка для ps5	CATEGORY_LEAF	TECH.GAMING	92	EXACT	false	MANUAL	TECH_GAMING_public_category_pack_v1_0_RU; type_alias:CONSOLE_ACCESSORY
чехол для switch	ru-RU	чехол для switch	CATEGORY_LEAF	TECH.GAMING	92	EXACT	false	MANUAL	TECH_GAMING_public_category_pack_v1_0_RU; type_alias:CONSOLE_ACCESSORY
dock для steam deck	ru-RU	dock для steam deck	CATEGORY_LEAF	TECH.GAMING	92	EXACT	false	MANUAL	TECH_GAMING_public_category_pack_v1_0_RU; type_alias:CONSOLE_ACCESSORY
игра на диске	ru-RU	игра на диске	CATEGORY_LEAF	TECH.GAMING	92	EXACT	false	MANUAL	TECH_GAMING_public_category_pack_v1_0_RU; type_alias:PHYSICAL_GAME
